EmployeeID,Username,FirstName,LastName,Email,HireDate,Age,Gender,Phone,Site,Role,Department,ShiftID,ShiftDate,HoursWorked,OreExtracted,OreType,Incident,SafetyScore
27,quinn_martin_131,Quinn,Martin,quinn_martin_131@miningco.com,2021-02-04,62.0,F,(917)952-5617,,Engineer,Operations,137.0,2022-08-20,11.0,805.95,Diamond,Equipment Failure,22.0
27,quinn_martin_131,Quinn,Martin,quinn_martin_131@miningco.com,2021-02-04,62.0,F,(917)952-5617,Mine A,Engineer,Operations,138.0,2022-11-21,6.0,0.0,,Environmental,85.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437@miningco.com,2020-03-31,123.0,Other,(470)847-7958,Mine D,Technician,Administration,139.0,2020-09-09,,0.0,,Minor Injury,68.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437@miningco.com,2020-03-31,51.0,Other,(470)847-7958,Mine D,Technician,Administration,140.0,2020-04-17,12.0,0.0,,Minor Injury,86.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437@miningco.com,2020-03-31,51.0,Other,(470)847-7958,Mine D,Technician,Administration,141.0,2021-10-31,5.0,985.59,Diamond,,1.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437miningco.com,2020-03-31,51.0,Other,(470)847-7958,Mine D,Technician,Administration,142.0,2022-03-26,5.0,0.0,,Major Accident,85.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437@miningco.com,2020-03-31,51.0,Other,(470)847-7958,Mine D,Technician,Administration,143.0,2020-05-19,11.0,836.57,Diamond,Environmental,61.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437@miningco.com,2020-03-31,51.0,Other,(470)847-7958,Mine D,Technician,Administration,144.0,2021-06-23,8.0,824.71,Gold,Minor Injury,40.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437@miningco.com,2020-03-31,51.0,Other,(470)847-7958,Mine D,Technician,Administration,145.0,2020-12-18,6.0,716.62,Copper,Minor Injury,35.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437@miningco.com,2020-03-31,51.0,Other,(470)847-7958,Mine D,Technician,Administration,146.0,2020-04-02,12.0,410.3,Coal,Equipment Failure,19.0
28,olivia_thompson_437,Olivia,Thompson,olivia_thompson_437@miningco.com,2020-03-31,51.0,Other,(470)847-7958,Mine D,Technician,Administration,147.0,2022-01-28,8.0,707.11,Coal,None,26.0
29,olivia_doe_74,Olivia,Doe,olivia_doe_74@miningco.com,2019-03-14,26.0,Other,(961)379-9251,Mine B,Miner,Operations,148.0,,10.0,580.54,Copper,Environmental,63.0
29,olivia_doe_74,Olivia,Doe,olivia_doe_74@miningco.com,2019-03-14,26.0,Other,(961)379-9251,Mine B,Miner,Operations,149.0,2020-07-23,6.0,0.0,,Major Accident,47.0
29,olivia_doe_74,Olivia,Doetypo,olivia_doe_74@miningco.com,2019-03-14,,Other,(961)379-9251,Mine B,Miner,Operations,150.0,2020-04-01,4.0,405.14,Copper,Environmental,78.0
29,olivia_doe_74,Olivia,Doe,olivia_doe_74@miningco.com,2019-03-14,,Other,,Mine B,Miner,Operations,151.0,2020-11-05,4.0,107.06,Gold,,30.0
29,olivia_doe_74,Olivia,Doe,olivia_doe_74@miningco.com,2019-03-14,26.0,Other,(961)379-9251,Mine B,Miner,Operations,152.0,2019-03-04,,450.58,Diamond,Minor Injury,86.0
29,olivia_doe_74,Olivia,Doe,olivia_doe_74@miningco.com,2019-03-14,26.0,Other,(961)379-9251,Mine B,Miner,Operations,153.0,2019-04-15,6.0,394.58,Diamond,Equipment Failure,51.0
29,olivia_doe_74,Olivia,Doe,olivia_doe_74@miningco.com,2019-03-14,26.0,Other,(961)379-9251,Mine B,Miner,Operations,154.0,2020-10-31,11.0,0.0,,Equipment Failure,15.0
29,olivia_doe_74,Olivia,Doetypo,olivia_doe_74@miningco.com,2019-03-14,26.0,Other,(961)379-9251,Mine B,Miner,Operations,155.0,2020-09-04,6.0,935.09,Diamond,Equipment Failure,17.0
29,olivia_doe_74,Olivia,Doe,olivia_doe_74@miningco.com,2019-03-14,26.0,Other,(961)379-9251,Mine B,Miner,Operations,156.0,2020-08-05,12.0,109.36,Copper,Major Accident,83.0
30,henry_martin_976,Henry,Martin,henry_martin_976@miningco.com,2020-05-24,59.0,Other,(441)785-7849,Mine E,Engineer,Administration,157.0,2022-04-02,10.0,211.34,Copper,Environmental,44.0
30,henry_martin_976,Henry,Martin,henry_martin_976@miningco.com,2020-05-24,180.0,Other,(441)785-7849,Mine E,Engineer,Administration,158.0,2022-04-07,5.0,52.96,Copper,Major Accident,
31,,Ivy,Brown,ivy_brown_501@miningco.com,2015-01-25,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,159.0,2015-04-24,5.0,279.53,Diamond,None,78.0
31,ivy_brown_501,Ivy,Brown,ivy_brown_501@miningco.com,2015-01-25,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,160.0,2016-11-27,6.0,458.44,Gold,None,17.0
31,ivy_brown_501,Ivy,Brown,ivy_brown_501@miningco.com,2015-01-25,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,161.0,2016-02-21,7.0,0.0,,Major Accident,74.0
31,ivy_brown_501,Ivy,Brown,ivy_brown_501@miningco.com,2015-01-25,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,162.0,2016-09-27,8.0,528.76,Iron,Major Accident,27.0
31,ivy_brown_501,Ivy,Brown,ivy_brown_501@miningco.com,2015-01-25,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,163.0,2015-11-04,9.0,959.96,Iron,Environmental,1.0
31,ivy_brown_501,Ivy,Brown,,2015-01-25,50.0,,(117)779-8539,Mine C,Engineer,Safety,164.0,2015-11-11,6.0,638.81,Gold,None,43.0
31,ivy_brown_501,Ivy,Brown,ivy_brown_501@miningco.com,2015-01-25,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,165.0,2016-02-18,5.0,0.0,,Equipment Failure,51.0
31,ivy_brown_501,Ivy,Brown,ivy_brown_501@miningco.com,2015-01-25,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,166.0,2016-06-01,6.0,993.19,Diamond,Equipment Failure,62.0
31,ivy_brown_501,Ivy,Brown,ivy_brown_501@miningco.com,2015-01-25,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,167.0,2016-03-06,8.0,524.57,Iron,Minor Injury,5.0
31,ivy_brown_501,Ivy,Brown,ivy_brown_501@miningco.com,,50.0,Other,(117)779-8539,Mine C,Engineer,Safety,168.0,2016-07-06,9.0,483.07,Iron,Major Accident,58.0
32,quinn_clark_584,Quinn,Clark,quinn_clark_584@miningco.com,2016-02-08,40.0,F,(104)299-3881,Mine B,Supervisor,Administration,169.0,2017-03-26,4.0,61.01,Diamond,Minor Injury,110.0
32,quinn_clark_584,Quinnx,Clark,quinn_clark_584@miningco.com,2016-02-08,40.0,F,(104)299-3881,Mine B,Supervisor,Administration,170.0,2016-06-16,7.0,246.47,Diamond,Minor Injury,93.0
32,quinn_clark_584,Quinn,Clarktypo,quinn_clark_584@miningco.com,2016-02-08,40.0,F,(104)299-3881,Mine B,Supervisor,Administration,171.0,2017-09-22,11.0,304.13,Gold,Major Accident,24.0
32,,Quinn,Clark,quinn_clark_584@miningco.com,2016-02-08,40.0,F,(104)299-3881,Mine B,Supervisor,Administration,172.0,2016-02-10,4.0,813.3,Coal,Environmental,90.0
32,quinn_clark_584,Quinn,Clark,quinn_clark_584@miningco.com,2016-02-08,40.0,F,(104)299-3881,Mine B,Supervisor,Administration,173.0,2018-01-21,8.0,447.06,Diamond,None,59.0
32,quinn_clark_584,Quinn,Clark,quinn_clark_584@miningco.com,2016-02-08,40.0,F,(104)299-3881,Mine B,Supervisor,Administration,174.0,2017-05-30,6.0,849.58,Gold,Major Accident,63.0
33,ryan_garcia_872,Ryan,Garcia,ryan_garcia_872@miningco.com,2022-05-20,39.0,F,(377)567-1293,Mine B,Safety Officer,Exploration,175.0,2023-04-30,-5.0,343.88,Gold,Major Accident,40.0
33,ryan_garcia_872,Ryan,Garcia,invalid_email,2022-05-20,39.0,F,(377)567-1293,Mine B,Safety Officer,Exploration,176.0,2022-02-05,11.0,228.75,Iron,Equipment Failure,63.0
33,ryan_garcia_872,Ryan,Garcia,ryan_garcia_872@miningco.com,2022-05-20,39.0,F,(377)567-1293,Mine B,Safety Officer,Exploration,177.0,2023-08-07,5.0,52.47,Gold,Environmental,16.0
33,,Ryan,Garcia,ryan_garcia_872@miningco.com,2022-05-20,,F,,Mine B,Safety Officer,,178.0,2022-07-03,6.0,134.6,Iron,Equipment Failure,110.0
33,ryan_garcia_872,Ryan,Garcia,ryan_garcia_872@miningco.com,2022-05-20,39.0,F,(377)567-1293,Mine B,Safety Officer,Exploration,179.0,2023-12-21,5.0,940.55,Diamond,Equipment Failure,-10.0
33,ryan_garcia_872,Ryan!,Garcia,ryan_garcia_872@miningco.com,2022-05-20,39.0,F,(377)567-1293,Mine B,Safety Officer,Exploration,180.0,2022-06-21,10.0,0.0,,Major Accident,3.0
33,ryan_garcia_872,Ryan,Garcia,ryan_garcia_872@miningco.com,2022-05-20,39.0,F,(377)567-1293,Mine B,Safety Officer,Exploration,181.0,2023-04-14,8.0,325.38,Diamond,Equipment Failure,46.0
33,ryan_garcia_872,Ryan,Garcia,ryan_garcia_872@miningco.com,2022-05-20,39.0,F,(377)567-1293,Mine B,Safety Officer,Exploration,182.0,2022-06-16,11.0,467.12,Iron,Minor Injury,-10.0
34,jane_brown_799,Jane,,jane_brown_799@miningco.com,2019-11-11,65.0,M,(356)593-1901,Mine C,Technician,Exploration,183.0,2021-04-24,9.0,701.41,Gold,Equipment Failure,79.0
34,jane_brown_799,Jane,Brown,jane_brown_799@miningco.com,2019-11-11,65.0,M,(356)593-1901,Mine C,Technician,Exploration,184.0,2020-11-07,5.0,0.0,,Environmental,67.0
34,jane_brown_799,Jane,Brown,jane_brown_799@miningco.com,2019-11-11,65.0,M,(356)593-1901,Mine C,Technician,,185.0,2020-10-27,8.0,176.28,Diamond,Equipment Failure,48.0
34,jane_brown_799,Jane,Brown,jane_brown_799@miningco.com,2019-11-11,65.0,M,(356)593-1901,Mine C,Technician,Exploration,186.0,2019-12-24,10.0,0.0,,Major Accident,64.0
34,jane_brown_799,Jane,Brown,jane_brown_799@miningco.com,2019-11-11,65.0,M,(356)593-1901,Mine C,Technician,Exploration,187.0,2020-09-04,10.0,835.94,Diamond,Equipment Failure,73.0
34,jane_brown_799,Jane123,Brown,jane_brown_799@miningco.com,2019-11-11,65.0,M,(356)593-1901,Mine C,Technician,Exploration,188.0,2021-01-31,9.0,0.0,,,78.0
35,olivia_jackson_806,Olivia,Jackson,olivia_jackson_806@miningco.com,2023-10-20,37.0,M,(427)573-3000,Mine E,Supervisor,Operations,189.0,2025-01-14,9.0,393.96,Iron,Equipment Failure,27.0
35,olivia_jackson_806,Olivia,Jackson,olivia_jackson_806@miningco.com,2023-10-20,37.0,M,(427)573-3000,Mine E,Supervisor,Operations,190.0,2025-06-01,11.0,496.42,Copper,Major Accident,58.0
35,olivia_jackson_806,Olivia,Jackson,olivia_jackson_806@miningco.com,2023-10-20,37.0,M,(427)573-3000,Mine E,Supervisor,Operations,191.0,2025-08-04,8.0,567.69,Copper,Environmental,6.0
35,olivia_jackson_806,Olivia,Jackson,olivia_jackson_806@miningco.com,2023-10-20,37.0,M,(427)573-3000,Mine E,Supervisor,Operations,192.0,2025-02-11,5.0,845.67,Copper,Environmental,62.0
35,olivia_jackson_806,Olivia,Jackson,olivia_jackson_806miningco.com,2023-10-20,37.0,M,(427)573-3000,Mine E,Supervisor,Operations,193.0,2024-07-14,11.0,460.96,Iron,None,39.0
35,olivia_jackson_806,Olivia,Jackson,olivia_jackson_806@miningco.com,2023-10-20,37.0,M,(427)573-3000,Mine E,Supervisor,Operations,194.0,2024-09-12,8.0,466.2,Copper,None,110.0
35,olivia_jackson_806,Olivia,Jackson,olivia_jackson_806@miningco.com,2023-10-20,37.0,M,(427)573-3000,Mine E,Supervisor,Operations,195.0,2025-06-30,6.0,266.46,Iron,Minor Injury,29.0
35,,Olivia,Jackson,olivia_jackson_806@miningco.com,2023-10-20,37.0,M,(427)573-3000,Mine E,Supervisor,Operations,196.0,2024-05-18,10.0,737.18,Coal,Major Accident,87.0
36,jack_moore_757,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,126.0,Other,(130)279-8968,Mine D,Miner,Operations,197.0,2023-07-31,10.0,275.5,Diamond,Equipment Failure,44.0
36,jack_moore_757,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,26.0,Other,(130)279-8968,Mine D,Miner,Operations,198.0,2022-01-19,7.0,337.71,Copper,Equipment Failure,25.0
36,jack_moore_757,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,26.0,Other,(130)279-8968,Mine D,Miner,Operations,199.0,2022-07-20,4.0,381.24,Copper,Major Accident,68.0
36,,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,,Other,(130)279-8968,Mine D,Miner,Operations,200.0,2023-04-17,12.0,796.35,Iron,Minor Injury,10.0
36,jack_moore_757,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,26.0,Other,(130)279-8968,Mine D,Miner,Operations,201.0,2022-07-05,11.0,102.0,Gold,Environmental,75.0
36,jack_moore_757,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,26.0,Other,(130)279-8968,Mine D,Miner,Operations,202.0,2023-08-23,6.0,471.35,Iron,Minor Injury,47.0
36,jack_moore_757,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,26.0,Other,(130)279-8968,Mine D,Miner,Operations,203.0,2020-10-09,10.0,0.0,,None,-10.0
36,jack_moore_757,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,26.0,Other,(130)279-8968,Mine D,Miner,Operations,204.0,2023-08-13,6.0,140.06,Coal,Equipment Failure,30.0
36,jack_moore_757,Jack,Moore,jack_moore_757@miningco.com,2021-08-30,26.0,Other,(130)279-8968,Mine D,Miner,Operations,205.0,2022-04-18,9.0,0.0,,Major Accident,4.0
37,eve_smith_422,Eve,Smith,eve_smith_422@miningco.com,2022-03-19,40.0,M,(244)367-6230,Mine B,Safety Officer,Administration,206.0,2022-04-08,4.0,0.0,,Minor Injury,72.0
37,eve_smith_422,Eve,Smith,eve_smith_422@miningco.com,2022-03-19,40.0,M,(244)367-6230,Mine B,,Administration,207.0,2023-06-23,12.0,0.0,,Equipment Failure,77.0
37,eve_smith_422,Eve,Smith,eve_smith_422@miningco.com,2022-03-19,40.0,M,(244)367-6230,Mine B,Safety Officer,,208.0,2022-11-16,4.0,0.0,,Environmental,50.0
37,eve_smith_422,Eve,Smith,eve_smith_422@miningco.com,2022-03-19,40.0,M,(244)367-6230,Mine B,Safety Officer,Administration,209.0,2022-11-10,6.0,16.88,Copper,None,77.0
37,eve_smith_422,Eve,Smith,eve_smith_422@miningco.com,2022-03-19,40.0,M,(244)367-6230,Mine B,Safety Officer,Administration,210.0,2021-12-17,10.0,0.0,,Major Accident,100.0
38,alice_brown_696,Alice,Brown,alice_brown_696@miningco.com,2020-09-23,46.0,F,(165)191-1746,Mine C,Technician,Exploration,,,,,,,
39,charlie_thomas_319,Charlie,Thomas,charlie_thomas_319@miningco.com,2020-01-18,33.0,,(721)379-7667,Mine D,Safety Officer,Operations,211.0,2021-11-28,12.0,299.92,Iron,Major Accident,43.0
39,charlie_thomas_319,Charlie,Thomas,charlie_thomas_319@miningco.com,2020-01-18,33.0,Other,,Mine D,Safety Officer,Operations,212.0,2022-01-01,9.0,245.08,Iron,None,88.0
39,charlie_thomas_319,Charlie,Thomas,charlie_thomas_319miningco.com,2020-01-18,33.0,Other,(721)379-7667,Mine D,Safety Officer,Operations,213.0,2021-10-20,10.0,817.77,Diamond,None,59.0
39,charlie_thomas_319,Charlie,Thomas,charlie_thomas_319@miningco.com,2020-01-18,33.0,Other,(721)379-7667,Mine D,Safety Officer,Operations,214.0,2021-05-24,5.0,0.0,,Equipment Failure,
39,charlie_thomas_319,Charlie123,Thomas,charlie_thomas_319@miningco.com,2020-01-18,33.0,Other,(721)379-7667,Mine D,Safety Officer,Operations,215.0,2020-03-06,5.0,502.07,Coal,Equipment Failure,84.0
40,quinn_martinez_430,Quinn,Martinez,quinn_martinez_430@miningco.com,2018-06-24,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,216.0,2020-01-26,9.0,369.86,Diamond,None,19.0
40,quinn_martinez_430,Quinn,Martinez,quinn_martinez_430@miningco.com,2018-06-24,46.0,M,,Mine C,Supervisor,Exploration,217.0,2018-12-15,9.0,242.0,Gold,Equipment Failure,36.0
40,quinn_martinez_430,Quinn,Martinez,,2018-06-24,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,218.0,2019-11-01,10.0,0.0,,Equipment Failure,50.0
40,quinn_martinez_430,Quinn,Martinez,quinn_martinez_430@miningco.com,2018-06-24,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,219.0,2019-07-27,7.0,911.0,Diamond,Equipment Failure,51.0
40,quinn_martinez_430,Quinn,Martineztypo,,2018-06-24,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,220.0,2020-01-13,9.0,338.68,Iron,None,9.0
40,quinn_martinez_430,Quinn,Martinez,quinn_martinez_430@miningco.com,,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,221.0,2018-12-06,7.0,785.04,Iron,Environmental,99.0
40,quinn_martinez_430,Quinn,Martinez,quinn_martinez_430@miningco.com,2018-06-24,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,222.0,2020-04-23,4.0,672.16,Gold,Minor Injury,91.0
40,quinn_martinez_430,Quinn,Martinez,quinn_martinez_430@miningco.com,2018-06-24,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,223.0,2018-07-15,5.0,178.46,Iron,None,
40,quinn_martinez_430,Quinn,Martinez,quinn_martinez_430@miningco.com,2018-06-24,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,224.0,2019-02-28,10.0,835.98,Iron,Minor Injury,67.0
40,quinn_martinez_430,Quinn,Martinez,quinn_martinez_430@miningco.com,2018-06-24,46.0,M,(696)540-1085,Mine C,Supervisor,Exploration,225.0,2018-11-17,12.0,655.74,Iron,None,14.0
41,alice_harris_224,Alice,Harris,invalid_email,2019-06-02,26.0,M,(189)990-5010,Mine A,Supervisor,Safety,226.0,2021-03-25,9.0,0.0,,Major Accident,63.0
41,alice_harris_224,Alice,Harris,alice_harris_224@miningco.com,2019-06-02,26.0,M,(189)990-5010,Mine A,Supervisor,Safety,227.0,2019-10-04,,,Iron,Minor Injury,75.0
41,alice_harris_224,Alice,Harris,alice_harris_224@miningco.com,2019-06-02,26.0,M,(189)990-5010,Mine A,Supervisor,Safety,228.0,2020-12-24,7.0,512.13,Copper,Environmental,20.0
41,alice_harris_224,Alice,Harris,alice_harris_224@miningco.com,2019-06-02,26.0,M,(189)990-5010,Mine A,Supervisor,Safety,229.0,2021-03-31,4.0,0.0,,Equipment Failure,93.0
41,,Alice,Harris,alice_harris_224@miningco.com,2019-06-02,26.0,M,(189)990-5010,Mine A,Supervisor,Safety,230.0,2020-11-22,4.0,83.22,Coal,None,86.0
41,alice_harris_224,Alice,Harris,alice_harris_224@miningco.com,2019-06-02,26.0,M,(189)990-5010,Mine A,Supervisor,,231.0,2020-11-12,11.0,246.76,Iron,None,76.0
41,,Alice,Harris,alice_harris_224@miningco.com,2019-06-02,26.0,M,,Mine A,Supervisor,Safety,232.0,2021-03-19,4.0,126.2,Iron,Equipment Failure,12.0
41,alice_harris_224,Alice,,alice_harris_224@miningco.com,2019-06-02,26.0,M,(189)990-5010,Mine A,Supervisor,Safety,233.0,2020-05-21,11.0,215.74,Coal,None,62.0
41,alice_harris_224,Alice,Harris,alice_harris_224@miningco.com,2019-06-02,26.0,M,(189)990-5010,Mine A,Supervisor,Safety,234.0,2021-05-04,7.0,226.37,Copper,Minor Injury,93.0
41,alice_harris_224,Alice,Harris,alice_harris_224@miningco.com,2019-06-02,26.0,M,(189)990-5010,Mine A,,Safety,235.0,2019-09-22,6.0,0.0,,Environmental,14.0
42,ivy_taylor_474,Ivy,Taylor,ivy_taylor_474@miningco.com,2022-06-22,64.0,M,(804)971-1374,Mine A,Safety Officer,Maintenance,236.0,2022-10-13,10.0,516.57,Gold,Environmental,55.0
42,ivy_taylor_474,Ivy,Taylor,ivy_taylor_474@miningco.com,2022-06-22,64.0,M,(804)971-1374,Mine A,Safety Officer,Maintenance,237.0,2023-10-30,5.0,0.0,,Major Accident,110.0
43,ivy_martin_182,Ivy,Martin,ivy_martin_182@miningco.com,2017-07-04,32.0,F,(472)645-6511,Mine B,Supervisor,Operations,238.0,2017-10-30,5.0,44.54,Iron,Environmental,61.0
43,ivy_martin_182,Ivy,Martin,ivy_martin_182@miningco.com,2017-07-04,32.0,F,(472)645-6511,Mine B,Supervisor,Operations,239.0,2017-10-21,12.0,459.35,Iron,None,62.0
43,ivy_martin_182,Ivy,Martin,ivy_martin_182@miningco.com,2017-07-04,135.0,F,(472)645-6511,Mine B,Supervisor,Operations,240.0,2019-03-19,7.0,622.35,Iron,Minor Injury,80.0
43,ivy_martin_182,Ivy,Martin,ivy_martin_182@miningco.com,2017-07-04,32.0,F,(472)645-6511,Mine B,Supervisor,Operations,241.0,2018-10-23,6.0,539.01,Copper,Minor Injury,11.0
43,ivy_martin_182,Ivy,Martin,ivy_martin_182@miningco.com,2017-07-04,32.0,F,(472)645-6511,Mine B,Supervisor,Operations,242.0,2018-08-02,7.0,75.32,Copper,Equipment Failure,76.0
43,ivy_martin_182,Ivy,Martin,ivy_martin_182@miningco.com,2017-07-04,32.0,F,(472)645-6511,Mine B,Supervisor,Operations,243.0,2017-10-29,7.0,821.5,Iron,Equipment Failure,98.0
43,ivy_martin_182,Ivy,Martin,ivy_martin_182@miningco.com,2017-07-04,32.0,F,(472)645-6511,Mine B,Supervisor,Operations,244.0,2017-08-26,11.0,0.0,,,84.0
43,ivy_martin_182,Ivy,Martin,ivy_martin_182@miningco.com,2017-07-04,32.0,F,(472)645-6511,Mine B,Supervisor,Operations,245.0,2018-06-14,10.0,850.16,Iron,Major Accident,96.0
43,,,Martin,ivy_martin_182@miningco.com,2017-07-04,32.0,,(472)645-6511,Mine B,Supervisor,Operations,246.0,2018-01-10,8.0,724.35,Gold,Major Accident,16.0
44,david_anderson_789,David,Anderson,david_anderson_789@miningco.com,2021-01-18,41.0,Other,(890)323-9984,Mine C,Safety Officer,Maintenance,247.0,2022-03-31,7.0,727.31,Copper,Major Accident,29.0
44,david_anderson_789,David,Anderson,david_anderson_789@miningco.com,2021-01-18,41.0,Other,(890)323-9984,Mine C,Safety Officer,Maintenance,248.0,2022-12-25,11.0,0.0,,None,98.0
44,david_anderson_789,David,Anderson,david_anderson_789@miningco.com,2021-01-18,41.0,Other,(890)323-9984,Mine C,Safety Officer,Maintenance,249.0,2021-07-22,11.0,0.0,,Major Accident,39.0
44,david_anderson_789,David,Anderson,david_anderson_789@miningco.com,2021-01-18,41.0,Other,(890)323-9984,Mine C,Safety Officer,Maintenance,250.0,2021-12-16,10.0,435.32,Gold,Environmental,80.0
44,david_anderson_789,David,Anderson,david_anderson_789@miningco.com,2021-01-18,41.0,Other,(890)323-9984,Mine C,Safety Officer,Maintenance,251.0,2021-12-30,11.0,65.1,Diamond,Equipment Failure,36.0
44,david_anderson_789,David,Anderson,david_anderson_789@miningco.com,2021-01-18,41.0,Other,(890)323-9984,Mine C,Safety Officer,Maintenance,252.0,2021-08-08,11.0,270.17,Coal,Environmental,52.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,28.0,M,(824)865-3091,Mine D,Supervisor,,253.0,2020-01-09,6.0,948.76,Copper,Major Accident,19.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,,M,(824)865-3091,Mine D,Supervisor,Operations,254.0,2018-07-27,10.0,741.64,Coal,Equipment Failure,73.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,28.0,M,(824)865-3091,Mine D,Supervisor,Operations,255.0,2019-08-27,7.0,76.9,Gold,Equipment Failure,72.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,28.0,M,(824)865-3091,Mine D,Supervisor,Operations,256.0,2020-02-20,12.0,95.07,Gold,Minor Injury,68.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,28.0,M,(824)865-3091,Mine D,Supervisor,Operations,257.0,2020-02-23,8.0,549.44,Diamond,Environmental,82.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,28.0,M,(824)865-3091,,Supervisor,Operations,258.0,2019-03-20,12.0,234.83,Copper,None,73.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,28.0,M,(824)865-3091,Mine D,Supervisor,Operations,259.0,2018-12-16,11.0,0.0,,Minor Injury,14.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,28.0,M,(824)865-3091,Mine D,,Operations,260.0,2019-12-14,11.0,546.33,Copper,Environmental,71.0
45,olivia_white_208,Olivia,White,olivia_white_208@miningco.com,2018-07-26,28.0,M,(824)865-3091,Mine D,Supervisor,Operations,261.0,2020-02-24,,523.43,Copper,Environmental,77.0
46,frank_white_250,Frank!,White,frank_white_250@miningco.com,2015-03-29,53.0,Other,(573)520-8515,Mine A,Supervisor,Administration,262.0,,7.0,473.12,Diamond,Major Accident,86.0
